,title,price,date,area-m2,owner,room,seller,sehir,ilce,mahalle
135,ULAŞ EMLAK BAHÇELİ 3+1 SIFIR VİLLA 650 YERİNE SADECE 485 BİN TL,485000,2018-12-13 00:00:00,135.0,Emlakçıdan,3+1,Kurumsal,balikesir,ayvalik,kucukkoy
136,EGE EMLAKTAN ÇEŞMEDE MARİNA MANZARALI MÜSTAKİL HAVUZLU SIFIR ,1350000,2018-12-13 00:00:00,280.0,Emlakçıdan,4+1,Kurumsal,izmir,cesme,musalla
137,LADİN SİTESİNDE KAPALI GARAJLI TAM MÜSTAKİL VİLLA,975000,2018-12-13 00:00:00,400.0,Emlakçıdan,6+1,Kurumsal,ankara,cankaya,prof
138,PRIVATE GAYRİMENKUL DEN BOĞAZA NAZIR MALİKANE,160000000,2018-12-13 00:00:00,1200.0,Emlakçıdan,8+2,Kurumsal,istanbul,besiktas,bebek
139,KEMER MERKEZDE SATILIK 6 ODA 1 SALON VİLLA,3500000,2018-12-13 00:00:00,500.0,Emlakçıdan,6+1,Kurumsal,antalya,kemer,merkez
140,Denize Sifi Mustakil Site Icinde 4 Katli Villa,1200,2018-12-13 00:00:00,400.0,Emlakçıdan,4+3,Bireysel,istanbul,beylikduzu,dereagzi
141,ALACAATLI\u0027DA METROPOL EMLAKTAN MÜSTAKİL YÜZME HAVUZLU VİLLA ,2500000,2018-12-13 00:00:00,360.0,Emlakçıdan,6+2,Kurumsal,ankara,cankaya,alacaatli
142,İstanbul sarıyer uskumruköy  3+1 tripleks villa yeni proje,2760000,2018-12-13 00:00:00,168.0,Emlakçıdan,3+1,Kurumsal,istanbul,sariyer,uskumrukoy
143,kadınlar denizinde satılık yeni yazlık daire,345000,2018-12-13 00:00:00,95.0,Emlakçıdan,2+1,Kurumsal,aydin,kusadasi,kadinlar
144,Hak Emlak tan Beyciler 260 M2 Arsa Üstünde 3+2 Dubleks Villa,274000,2018-12-13 00:00:00,140.0,Emlakçıdan,3+2,Kurumsal,duzce,merkez,beyciler
145,Kuyulukta Dağ Deniz 4+1 Full Yapılı Site İçi Havuzlu Satılık Vil,600000,2018-12-13 00:00:00,300.0,Emlakçıdan,4+1,Kurumsal,mersinicel,mezitli,kuyuluk
146,Acarkent konaklar manzaralı anahtar teslim BAHÇE DUBLLEKS,4900000,2018-12-13 00:00:00,450.0,Emlakçıdan,5+1,Kurumsal,istanbul,beykoz,acarlar
147,KUŞADASINDA AKILLI SİSTEM MÜSTAKİL ÖZEL HAVUZLU VİLLA,1450000,2018-12-13 00:00:00,400.0,Emlakçıdan,4+1,Kurumsal,aydin,kusadasi,yavansu
148,BAHÇEŞEHİR SATILIK VİLLA,1350000,2018-12-13 00:00:00,420.0,Emlakçıdan,5+2,Kurumsal,istanbul,basaksehir,bahcesehir
149,ULAŞ EMLAK\u0027TAN BAHÇELİ DENİZ MANZARALI DENİZE 100 METRE VİLLA,265000,2018-12-13 00:00:00,135.0,Emlakçıdan,3+1,Kurumsal,balikesir,ayvalik,kucukkoy
150,SAHRA BİLEN DEN AKFIRAT TEPEÖREN DE KIŞ BAHÇELİ SATILIK VİLLA,1250000,2018-12-13 00:00:00,210.0,Emlakçıdan,3+1,Kurumsal,istanbul,tuzla,akfirat
151,BORNOVA YAKAKÖY\u0027 DE 2500 m2 ARSA İÇİNDE EMSALSİZ SATILIK VİLLA,2550000,2018-12-13 00:00:00,550.0,Emlakçıdan,5+2,Kurumsal,izmir,bornova,yakakoy
152,DİDİM ALTINKUM\u0027DA SATILIK TAM MÜSTAKİL VİLLA,950000,2018-12-13 00:00:00,180.0,Emlakçıdan,3+1,Kurumsal,aydin,didim,altinkum
153,"İncek, Ahlatlıbelde Satılık, Müstakil, Harika Lüks Villa, (5+1)",820000,2018-12-11 00:00:00,280.0,Emlakçıdan,5+1,Kurumsal,ankara,cankaya,ahlatlibel
154,Evka 2\u0027de  satılık  4+1 villa,950000,2018-12-13 00:00:00,200.0,Emlakçıdan,4+1,Bireysel,izmir,cigli,ahmet
155,Assos\u0027da Denize Sıfır Mavi Behram Sitesinde Satılık Villa,950000,2018-12-13 00:00:00,140.0,Emlakçıdan,3+1,Kurumsal,canakkale,ayvacik,kozlu
156,DİDİM ALTINKUMDA SATILIK VİLLA ,330000,2018-12-13 00:00:00,120.0,Emlakçıdan,2+1,Kurumsal,aydin,didim,altinkum
157,İzmir Urla Yenice Mahallesinde Merkezde Satılık 4+1 Lüks Villa,850000,2018-12-13 00:00:00,195.0,Emlakçıdan,4+1,Kurumsal,izmir,urla,yenice
158,Bodrum Ortakent Satılık Lüks Yazlık,1355000,2018-12-13 00:00:00,110.0,Emlakçıdan,3+1,Bireysel,mugla,bodrum,ortakentyahsi
159,KUŞADASI MERKEZDE SATILIK DENİZ MANZARALI VİLLA,700000,2018-12-13 00:00:00,150.0,Emlakçıdan,3+1,Kurumsal,aydin,kusadasi,bayraklidede
160,Bodrum Yalıkavak\u0027ta Deniz Manzaralı Müstakil Dubleks,800000,2018-12-13 00:00:00,100.0,Emlakçıdan,2+1,Kurumsal,mugla,bodrum,yalikavak
161,Çeşme Alaçatıda 4+1.sıfır acun ılıcalı komşunuz sat.villa,2645000,2018-12-13 00:00:00,380.0,Emlakçıdan,4+1,Kurumsal,izmir,cesme,alacati
162,GÜLENAY EMLAKTAN DÖŞEMEALTINDA 3300M2 ARSADA MÜSTAKİL VİLLA,1350000,2018-12-13 00:00:00,450.0,Emlakçıdan,5+1,Kurumsal,antalya,dosemealti,altinkale
163,"MESA KORUDA FUL YAPILI,YENİ TARZ,KÖŞE,FUL BAKIMLI,350 M2,TAPULU",1800000,2018-12-13 00:00:00,450.0,Emlakçıdan,5+2,Kurumsal,ankara,cankaya,koru
164,TURGUTREİS YAKAARASINDA SATILIK 3+1 TEK KATLI VİLLA,600000,2018-12-13 00:00:00,165.0,Emlakçıdan,3+1,Kurumsal,mugla,bodrum,turgutreis
165,UMUTPARK SİTESİ GÖLBAŞI SİTE İÇİ İÇİ YAPISIZ ( NATAMAM ) VİLLA,550000,2018-12-13 00:00:00,500.0,Emlakçıdan,5+2,Kurumsal,ankara,golbasi,bahcelievler
166,İzmir Urla Çeşmealtında Havuzlu Site İçerisinde Satılık 3+1Villa,1500000,2018-12-13 00:00:00,160.0,Emlakçıdan,3+1,Kurumsal,izmir,urla,guvendik
167,DİDİM AKBÜK\u0027TE SİTE İÇERİSİNDE 3+1 İKİZ VİLLA ,565000,2018-12-13 00:00:00,150.0,Emlakçıdan,3+1,Kurumsal,aydin,didim,akbuk
168,DOĞUŞTAN TURGUTREİS BAHÇELİEVLERDE DOĞA İÇİNDE SIFIR 3+1 VİLLA,800000,2018-12-13 00:00:00,130.0,Emlakçıdan,3+1,Kurumsal,mugla,bodrum,turgutreis
169,İzmir Urla Zeytinalanında Deniz Man. Satılık 5+1 Fourleks Villa,790000,2018-12-13 00:00:00,300.0,Emlakçıdan,5+1,Kurumsal,izmir,urla,zeytinalani
170,FULL MANZARA-SAHİLE YAKIN-OTOPARK-GENİŞ BAHÇE-4+1 FIRSAT VİLLA..,400000,2018-12-13 00:00:00,180.0,Emlakçıdan,4+1,Kurumsal,aydin,kusadasi,kadinlar
171,DENİZE 150m MESAFEDE BODRUM TURGUTREİS\u0027TE SATILIK VİLLALAR,1600000,2018-12-13 00:00:00,180.0,Emlakçıdan,3+1,Kurumsal,mugla,bodrum,turgutreis
172,ZÜMRÜT DEN PELİTKÖY DE SATILIK 6+1 TRIBLEKS VİLLA*YÜZME HAVUZLU,598000,2018-12-13 00:00:00,600.0,Emlakçıdan,6+1,Kurumsal,balikesir,burhaniye,pelitkoy
173,Ovacık\u0027ta Satılık 5+1 Triplex Müstakil Villa,990000,2018-12-13 00:00:00,165.0,Emlakçıdan,5+1,Kurumsal,mugla,fethiye,oludeniz
174,SEZGİN KARTAL...ÇEŞME MÜSTAKİL HAVUZLU KÖŞE KONUMDA ÖZEL VİLLA,1400000,2018-12-13 00:00:00,250.0,Emlakçıdan,3+1,Kurumsal,izmir,cesme,ciftlik
175,SEZGİN KARTAL ALAÇATI HACIMEMİŞ KÖYİÇİNE YAKIN HAVUZLU TAŞ VİLLA,2750000,2018-12-13 00:00:00,300.0,Emlakçıdan,5+1,Kurumsal,izmir,cesme,alacati
176,Sariyer Maden\u0027de aktiviteli sitede 5+1 boğaz manzaralı lüks vill,4500000,2018-12-13 00:00:00,350.0,Emlakçıdan,5+2,Kurumsal,istanbul,sariyer,maden
177,ACLASS\u0027DAN SITELERDE ACIL SATILIK MANZARALI-BAHÇELİ FIRSAT VİLLA,319000,2018-12-13 00:00:00,185.0,Emlakçıdan,3+1,Kurumsal,aydin,kusadasi,karaova
178,Beykoz Ajans tan Panoramik Boğaz Manzaralı Tripleks Villa ,7500000,2018-12-13 00:00:00,450.0,Emlakçıdan,5+1,Kurumsal,istanbul,beykoz,pasabahce
179,Istanbul da Ultra Lüks Müstakil Villa,7200000,2018-12-13 00:00:00,473.0,Emlakçıdan,5+2,Kurumsal,istanbul,uskudar,mehmet
180,ELİT GAYRİMENKUL\u0027DEN MARENEGRO\u0027DA ORMAN MANZARALI VİLLA,4450000,2018-12-13 00:00:00,288.0,Emlakçıdan,4+1,Kurumsal,istanbul,sariyer,kumkoy
181,GÜRE SSK MEVKİNDE SATILIK DENİZE 150 METRE TRİPLEKS VİLLA,750000,2018-12-13 00:00:00,150.0,Emlakçıdan,3+1,Kurumsal,balikesir,edremit,camlibel
182,"LEVENT\u0027TEN GÖLBAŞI\u0027NDA ŞEHİRDE, SİTEDE 5+2 BAHÇELİ VİLLA",780000,2018-12-13 00:00:00,310.0,Emlakçıdan,5+2,Kurumsal,ankara,golbasi,bahcelievler
183,Zekeriyaköy\u0027de 3+1 ufku açık köşe konumlu 0 villa,1200000,2018-12-13 00:00:00,180.0,Emlakçıdan,3+1,Kurumsal,istanbul,sariyer,zekeriyakoy
184,Demka \u0027dan Alaçatı Merkez de Müstakil Havuzlı 4+1 ,1650000,2018-12-13 00:00:00,110.0,Emlakçıdan,4+1,Kurumsal,izmir,cesme,alacati
185,STARTKEY MAYA\u0027DAN URLA ZEYTİNALANI\u0027NDA SATILIK VİLLA,950000,2018-12-13 00:00:00,340.0,Emlakçıdan,4+1,Kurumsal,izmir,urla,zeytinalani
186,ÖZKAN GAYRİMENKUL ŞİLE ÇAVUŞ MAH SATILIK VİLLA 2+1 HAVUZLU,1080000,2018-12-13 00:00:00,130.0,Emlakçıdan,2+1,Kurumsal,istanbul,sile,cavus
187,SARIMSAKLI DA ULAŞ EMLAK\u0027TAN BAHÇELİ EŞYALI SÜPER VİLLA,425000,2018-12-13 00:00:00,155.0,Emlakçıdan,3+1,Kurumsal,balikesir,ayvalik,kucukkoy
188,ALTINOLUK DENİZ TARAFINDA SATILIK 3+1 LÜKS VİLLALAR DENİZE 200MT,600000,2018-12-13 00:00:00,140.0,Emlakçıdan,3+1,Kurumsal,balikesir,edremit,altinoluk
189,ÖZKAN GAYRİMENKUL KUMBABA\u0027DA SATILIK VİLLA HAVUZLU SIFIR 5+1,1350000,2018-12-13 00:00:00,230.0,Emlakçıdan,5+1,Kurumsal,istanbul,sile,kumbaba
190,MAJÖR GAYRİMENKUL\u0027den ARSUZ BAŞAK SİTESİN\u0027de SATILIK VİLLA,410000,2018-12-13 00:00:00,170.0,Emlakçıdan,3+1,Kurumsal,hatay,iskenderun,pirireis
191,"ÖZEL HAVUZLU YERDEN ISITMA,JAKUZİLİ,MÜSTAKİL 4+1 AKILLI VİLLA",1750000,2018-12-13 00:00:00,270.0,Emlakçıdan,4+1,Kurumsal,aydin,kusadasi,yavansu
192,AÇIKEL\u0027DEN ÇEŞME ÇİFTLİK\u0027DE SATILIK VİLLA,2850000,2018-12-13 00:00:00,520.0,Emlakçıdan,4+1,Kurumsal,izmir,cesme,ciftlik
193,Beykoz Konakları köşe konum kapalı garajlı bahçeli A konak,10000000,2018-12-13 00:00:00,550.0,Emlakçıdan,5+1,Kurumsal,istanbul,beykoz,acarlar
194,VILLA V.I.PTEN SAHİLEVLERİNDE MALİKANE,12000000,2018-12-13 00:00:00,1320.0,Emlakçıdan,8+2,Kurumsal,izmir,narlidere,sahilevleri
195,ACARKENT Konaklar manzaralı havuzlu geniş düz bahçeli modern BR,11000000,2018-12-13 00:00:00,650.0,Emlakçıdan,6+2,Kurumsal,istanbul,beykoz,acarlar
196,ALKENT 2000 ÇAMLICA SİTESİN\u0027DE SOPHISTICA TİPİ LÜKS VİLLA,7875000,2018-12-13 00:00:00,654.0,Emlakçıdan,6+1,Kurumsal,istanbul,buyukcekmece,alkent
197,"Urla - Zeytinalanı\u0027nda, harika bir sitede, 5+1, 250 m2 villa!!",1500000,2018-12-13 00:00:00,250.0,Emlakçıdan,5+1,Kurumsal,izmir,urla,kalabak
198,DİDİM SATILIK 3+1 VİLLA TRİPLEKS BAHÇELİ SIFIR KALİTE EFELER MH.,430000,2018-12-13 00:00:00,90.0,Emlakçıdan,2+1,Kurumsal,aydin,didim,efeler
199,Demka\u0027dan Urla Kekliktepe\u0027de Natamam Site İçerisinde Villa ,2750000,2018-12-13 00:00:00,315.0,Emlakçıdan,4+2,Kurumsal,izmir,urla,yenice
200,REMAX ALLURADAN UĞURLUDA ACİL SATILIK TAŞ VİLLA,550000,2018-12-13 00:00:00,200.0,Emlakçıdan,4+1,Bireysel,trabzon,ortahisar,ugurlu
201,Büyükçekmece Türkoba da 1000m2 Arsa İçinde Satılık Villa,750000,2018-12-13 00:00:00,250.0,Emlakçıdan,4+1,Kurumsal,istanbul,buyukcekmece,turkoba
202,SARIMSAKLI MERKEZDE 5+1 DENİZE YAKIN 4 KATLI SÜPER VİLLA,285000,2018-12-13 00:00:00,200.0,Emlakçıdan,5+1,Kurumsal,balikesir,ayvalik,kucukkoy
203,Turyaptan uygun fiyata frezya tipi orman manzaralı satılık villa,3900000,2018-12-13 00:00:00,369.0,Emlakçıdan,5+1,Kurumsal,istanbul,sariyer,zekeriyakoy
204,ALTINOLUK SATILIK DENİZE 400 METRE 4+1 DENİZ MANZARALI VİLLA,620000,2018-12-13 00:00:00,165.0,Emlakçıdan,4+1,Kurumsal,balikesir,edremit,altinoluk
205,Güzelbahçe De 5+1 Sıfır Havuzlu Uygun Acil Satılık Villa.,900000,2018-12-13 00:00:00,210.0,Emlakçıdan,5+1,Bireysel,izmir,guzelbahce,yelki
206,İzmir Urla Zeytinalan\u0027da Deniz Man. Satılık 5+1 Fourleks Villa,690000,2018-12-13 00:00:00,203.0,Emlakçıdan,5+1,Kurumsal,izmir,urla,zeytinalani
207,SOĞUKSU\u0027DA KORUKÖY\u0027DE SATILIK 6+1,900000,2018-12-13 00:00:00,250.0,Emlakçıdan,6+1,Kurumsal,trabzon,ortahisar,soguksu
208,ELİT GAYRİMENKUL\u0027DEN SOSYAL TESİSLİ SİTE İÇİNDE VİLLA,1550000,2018-12-13 00:00:00,320.0,Emlakçıdan,5+2,Kurumsal,istanbul,sariyer,zekeriyakoy
209,Zekeriyaköy Merkezde ve Manzaralı  Acil Satılık Fırsat Fiyatlı Villa,1150000,2018-12-13 00:00:00,200.0,Emlakçıdan,4+1,Kurumsal,istanbul,sariyer,zekeriyakoy
210,ÖZKAN GARİMENKUL ŞİLE KUMBABA SATILIK MÜSTAKİL SIFIR YAZ-KIŞ,950000,2018-12-13 00:00:00,150.0,Emlakçıdan,3+1,Kurumsal,istanbul,sile,cavus
211,AYVALIKDA SÜPER LÜKS MÜSTAKİL VİLLA-AYVALIK YILMAZ EMLAK,1350000,2018-12-13 00:00:00,500.0,Emlakçıdan,5+2,Kurumsal,balikesir,ayvalik,ali
212,DİDİM AKBÜK\u0027DE 4+1 TAŞ EV Favorilerime Ekle Yazdır,1300000,2018-12-13 00:00:00,155.0,Emlakçıdan,3+1,Kurumsal,aydin,didim,akbuk
213,Dalamanda satılık tripleks villa ,500000,2018-12-13 00:00:00,220.0,Emlakçıdan,4+1,Kurumsal,mugla,dalaman,karacali
214,ELİT GAYRİMENKUL\u0027DEN SİTE İÇİNDE MUHTEŞEM KONAK,8250000,2018-12-13 00:00:00,550.0,Emlakçıdan,7+2,Kurumsal,istanbul,sariyer,demirci
215,ÇENGELKÖY      de İKİ-EL den ATA-2 DE İYİ KONUMDA TRİPLEKS VİLLA,1675000,2018-12-13 00:00:00,230.0,Emlakçıdan,4+2,Bireysel,istanbul,uskudar,cengelkoy
216,"Urla\u0027da, site içersinde, SIFIR, 200 m2, 4+1 villa!!!",1450000,2018-12-13 00:00:00,250.0,Emlakçıdan,4+1,Kurumsal,izmir,urla,ataturk
217,3YAŞINDA BAHÇELİ TRİBLEX VİLLA ,850000,2018-12-13 00:00:00,330.0,Sahibinden,7+1,Bireysel,tokat,merkez,bahcelievler
218,Istanbul Çengelköyde Ultra Lüks Harika Villalar,7200000,2018-12-13 00:00:00,448.0,Emlakçıdan,5+2,Kurumsal,istanbul,uskudar,mehmet
219,ÇEŞME ALAÇATIDA 4+1 SIFIR SATILIK VİLLA 360M2 KULLANIMLI HAVUZLU,2445000,2018-12-13 00:00:00,180.0,Emlakçıdan,4+1,Kurumsal,izmir,cesme,alacati
220,ALAÇATI ÇAMLIK YOLDA SATILIK 4+2 SIFIR TRİPLEKS VİLLA ,2250000,2018-12-13 00:00:00,190.0,Emlakçıdan,4+2,Kurumsal,izmir,cesme,alacati
221,GEMLİK KURSUNLU\u0027DA DENİZ MANZARALI SATILIK VİLLA,1650000,2018-12-13 00:00:00,850.0,Emlakçıdan,7+2,Kurumsal,bursa,gemlik,kursunlu
222,GÜRE SSKDA SATILIK DENİZE 2.EV KONUMUNDA 2+1 VİLLA,635000,2018-12-13 00:00:00,110.0,Emlakçıdan,2+1,Kurumsal,balikesir,edremit,camlibel
223,BOLU DAĞ-KENT MERKEZİ KONUMDA C TİPİ VİLLA SATILIKTIR,375000,2018-12-13 00:00:00,200.0,Emlakçıdan,4+1,Bireysel,bolu,merkez,dagkent
224,ELİT SİTEDE HAVUZLU OTOPARKLI DENİZE SIFIR TRİPLEKS VİLLA,1170000,2018-12-13 00:00:00,100.0,Emlakçıdan,5+1,Kurumsal,tekirdag,suleymanpasa,degirmenalti
225,ÖZKAN GAYRİMENKUL ŞİLE AHMETLİ SATILIK MÜSTAKİL VİLLA,550000,2018-12-13 00:00:00,145.0,Emlakçıdan,3+1,Kurumsal,istanbul,sile,ahmetli
226,ÇAYYOLU YAŞAMKENT NAKKAŞ VİLLALARIN\u0027DA FULL YAPILI!! ,900000,2018-12-13 00:00:00,460.0,Emlakçıdan,5+2,Bireysel,ankara,cankaya,yasamkent
227, T dağ Ergene Kırkgöz Mah Satılık Villa 5+1,300000,2018-12-13 00:00:00,187.0,Emlakçıdan,5+1,Kurumsal,tekirdag,ergene,kirkgoz
228,ÇAYYOLU ANADOLU 12 SİTESİNDE MASRAFSIZ VİLLA,625000,2018-12-13 00:00:00,210.0,Emlakçıdan,4+1,Kurumsal,ankara,cankaya,prof
229,Bodrum Yalıkavak\u0027ta Denize 500 Mt Havuzlu Satılık Müstakil Villa,1250000,2018-12-13 00:00:00,170.0,Emlakçıdan,3+1,Kurumsal,mugla,bodrum,yalikavak
230,"SARIYER\u0027DE, ELİT SİTEDE, MANZARALI BAHÇELİ, HAVUZLU, ÖZEL, VİLLA",13200000,2018-12-13 00:00:00,650.0,Emlakçıdan,6+1,Kurumsal,istanbul,sariyer,buyukdere
231,DENİZLİ ŞİRİNKÖY DE PATRONUMUZDAN SATILIK LÜX VİLLA ,1850000,2018-12-13 00:00:00,611.0,Emlakçıdan,7+1,Kurumsal,denizli,merkez,sirinkoy
232,TURYAP BODRUM\u0027DAN BİTEZDE SATILIK DENİZ MANZARALI VİLLA ! ,1650000,2018-12-13 00:00:00,180.0,Emlakçıdan,3+1,Kurumsal,mugla,bodrum,bitez
233,Hekimköy sitesinde işyerine uygun çok ÖZEL bir villa,5695000,2018-12-13 00:00:00,850.0,Emlakçıdan,8+2,Kurumsal,ankara,cankaya,mutlukent
234,DOĞA İLE İÇ İÇE HAVUZLU TEK MUSTAKİL 4+1 DEĞERİNİN ALTINDA,435000,2018-12-13 00:00:00,300.0,Emlakçıdan,4+1,Kurumsal,aydin,kusadasi,sogucak
235,ULAŞ EMLAK\u0027TAN HAVUZLU DENİZ MANZARALI EŞYALI 3+1 VİLLA,265000,2018-12-13 00:00:00,135.0,Emlakçıdan,3+1,Kurumsal,balikesir,ayvalik,kucukkoy
236,Bodrum Güllük Deniz Manzaralı Satılık Villa ,650000,2018-12-13 00:00:00,105.0,Emlakçıdan,2+1,Kurumsal,mugla,milas,gulluk
237,Alaçatı Gayrimenkul\u0027den Ilıca Plajına yakın villa.,725000,2018-12-13 00:00:00,90.0,Emlakçıdan,2+1,Kurumsal,izmir,cesme,ilica
238,DİKİLİ KABAKUM MEV.YAPIM AŞAMASI DEVAM EDEN SATILIK LUX VİLLALAR,550000,2018-12-13 00:00:00,300.0,Emlakçıdan,4+1,Kurumsal,izmir,dikili,kabakum
239,Bağlıca Güvenlikli Havuzlu Sitede Satılık Villa.. IRMAK GYD,1150000,2018-12-13 00:00:00,350.0,Emlakçıdan,5+2,Kurumsal,ankara,etimesgut,baglica
240,ÖZKAN GAYRİMENKUL ŞİLE KUMBABA SİTEDE HAVUZLU 2+1 VİLLA,545000,2018-12-13 00:00:00,120.0,Emlakçıdan,2+1,Kurumsal,istanbul,sile,kumbaba
241,Bodrum Güllük Satılık 3+1 villa ,385000,2018-12-13 00:00:00,135.0,Emlakçıdan,3+1,Kurumsal,mugla,milas,gulluk
242,TURYAP\u0027TAN 5+2 SİTE İÇİ FULL EXTRALI KAÇMAZZZ KELEPİR VİLLA!!!,760000,2018-12-13 00:00:00,500.0,Emlakçıdan,5+2,Kurumsal,adana,cukurova,karahan
243,  Kemalpaşa Yukarı Kızılca\u0027da 2100 m2 İçinde Satılık Lüks Villa,800000,2018-12-13 00:00:00,2100.0,Emlakçıdan,5+1,Kurumsal,izmir,kemalpasa,yukarikizilca
244,BAHÇELİEVLER  de İKİ-EL DEN  ATA-2 DE İYİ KONUMDA TRİPLEKS VİLLA,1675000,2018-12-13 00:00:00,230.0,Emlakçıdan,4+2,Bireysel,istanbul,uskudar,bahcelievler
245,HAKANOĞLU GROUP\u0027TAN ÇANDARLIDA SATILIK VİLLA PROJESİ,3000000,2018-12-13 00:00:00,200.0,Emlakçıdan,6+1,Kurumsal,izmir,dikili,candarli
246,Muğla Dalaman Karaçalı Mevkii Triplex Villa Ref.Kodu4052,830000,2018-12-13 00:00:00,300.0,Emlakçıdan,4+1,Kurumsal,mugla,dalaman,karacali
247,"FIRSAT,DENİZE YÜRÜYÜŞ MESAFESİNDE,TASARIM MİMARİ,MANZARALI VİLLA",695000,2018-12-13 00:00:00,125.0,Emlakçıdan,3+1,Kurumsal,mugla,bodrum,gumusluk
248,KARASU REMAXTAN KOCAALİDE HAVUZLU SİTE İÇİNDE MÜSTAKİL 3+1 VİLLA,370000,2018-12-13 00:00:00,180.0,Emlakçıdan,3+1,Kurumsal,sakarya,kocaali,yali
249,"Çatalca Çakıl Mahallesinde Satılık 4,350m2 İçinde Villa",1500000,2018-12-13 00:00:00,4350.0,Emlakçıdan,3+1,Bireysel,istanbul,catalca,cakil
250,Sariyer Yeniköy\u0027de pirestijli sitede 6+2 manzaralı müstakil vil,20000000,2018-12-13 00:00:00,600.0,Emlakçıdan,6+2,Kurumsal,istanbul,sariyer,yenikoy
251,Halk Bankası\u0027ndan Satılık BALIKESİR VİLLA - DUBLEKS,200000,2018-12-13 00:00:00,157.0,Bankadan,4+1,Bireysel,balikesir,edremit,kizilkecili
252,GÜZELBAHÇE SON DURAKTA ÜÇ CEPHESİ AÇIK BAKIMLI İKİZ VİLLA,575000,2018-12-13 00:00:00,180.0,Emlakçıdan,4+1,Bireysel,izmir,guzelbahce,ataturk
253,ÖZKAN GAYRİMENKUL ŞİLE SATILIK NATAMAM VİLLA 420 M2 ARSADA,420000,2018-12-13 00:00:00,180.0,Emlakçıdan,3+2,Kurumsal,istanbul,sile,kumbaba
254,BOĞAZİÇİ Acarkent ikiye bölünmüş bahçeli özel sokakta B villa,5500000,2018-12-13 00:00:00,600.0,Emlakçıdan,6+2,Kurumsal,istanbul,beykoz,acarlar
255,SEZGİN KARTAL...ÇEŞME ÇİFTLİKKÖY MÜSTAKİL HAVUZLU MODERN VİLLA,1350000,2018-12-13 00:00:00,250.0,Emlakçıdan,4+1,Kurumsal,izmir,cesme,ciftlik
256,"Güzelbahçe\u0027de, SIFIR, müstakil, 350 m2, 6+1, havuzlu villa!!!",2300000,2018-12-13 00:00:00,380.0,Emlakçıdan,6+1,Kurumsal,izmir,guzelbahce,yelki
257,ÜMİTKÖY BERİL SİTESİ\u0027NDE SATILIK VİLLA,890000,2018-12-13 00:00:00,180.0,Emlakçıdan,4+1,Bireysel,ankara,cankaya,umit
258,Ayvagediği Yaylası Merkez Sülüklüde Satılık Sıfır Dublex Villa,310000,2018-12-13 00:00:00,160.0,Emlakçıdan,4+1,Kurumsal,mersinicel,toroslar,ayvagedigi
259,ITP\u0027DEN GÜZELBAHÇE\u0027DE SATILK 4+1 SIFIR VİLLA,1600000,2018-12-13 00:00:00,300.0,Emlakçıdan,4+1,Kurumsal,izmir,guzelbahce,maltepe
260,KARTAL KAYA YOLU ÜZERİNDE SATILIK TRİPLEX MÜSTAKİL VİLLA,550000,2018-12-13 00:00:00,180.0,Emlakçıdan,4+1,Kurumsal,bolu,merkez,kindira
261,RİVA\u0027DA MERKEZİ DURUMDA SİTE İÇERİSİNDE SATILIK DUBLEX VİLLA,980000,2018-12-11 00:00:00,140.0,Emlakçıdan,3+1,Kurumsal,istanbul,beykoz,riva
262,Turyap Alaçatıdan Elit Site İçi Satılık 4+1 Lux Köşe Villa,1900000,2018-12-11 00:00:00,150.0,Emlakçıdan,4+1,Kurumsal,izmir,cesme,alacati
263,KUŞADASI CİHAN SİTESİNDE 2+1 SATILIK BAHÇELİ TRİPLEKS..,275000,2018-12-10 00:00:00,140.0,Emlakçıdan,2+1,Kurumsal,aydin,kusadasi,kadinlar
264,Uskumruköy\u0027de 280m2 Havuzlu 6+1 Satılık Sıfır Tripleks Villa B-2,3115000,2018-12-06 00:00:00,280.0,Emlakçıdan,6+1,Kurumsal,istanbul,sariyer,uskumrukoy
265,GÖLBAŞI NESİBE AYDIN YANI 4+1 YENİ SİTEİÇİ VİLLA ZET GROUP\u0027DAN,820000,2018-12-12 00:00:00,220.0,Emlakçıdan,4+1,Bireysel,ankara,golbasi,karsiyaka
266,HAVUZLU GÜVENLİKLİ SİTEDE LÜKS DÖŞENMİŞ SATILIK VİLLA,2050000,2018-12-06 00:00:00,475.0,Emlakçıdan,7+1,Kurumsal,antalya,muratpasa,guzeloba
267,ÖZKAN GAYRİMENKUL ŞİLE KUMBABA SATILIK VİLLA SİTEDE HAVUZLU,780000,2018-12-07 00:00:00,200.0,Emlakçıdan,4+1,Kurumsal,istanbul,sile,kumbaba
268,"GÖLBAŞI UMUT PARK SİTESİN DE GÖL MANZARALI,TERASLI SATILIK VİLLA",1300000,2018-12-11 00:00:00,500.0,Emlakçıdan,6+2,Kurumsal,ankara,golbasi,bahcelievler
269,ÖZKAN GAYRİMENKUL ŞİLE KUMBABA SATILIK VİLLA MÜSTAKİL,1300000,2018-12-09 00:00:00,200.0,Emlakçıdan,4+1,Kurumsal,istanbul,sile,kumbaba
270,Muğla Merkez Menteşe Ortaköy de Satılık Triplex Villa,975000,2018-12-11 00:00:00,300.0,Sahibinden,51+1,Bireysel,mugla,mentese,ortakoy
