,title,price,date,area-m2,owner,room,seller,sehir,ilce,mahalle
141,ALACAATLI\u0027DA METROPOL EMLAKTAN MÜSTAKİL YÜZME HAVUZLU VİLLA ,2.500.000,13.12.2018,360.0,Emlakçıdan,6+2,Kurumsal,ankara,cankaya,alacaatli
142,İstanbul sarıyer uskumruköy  3+1 tripleks villa yeni proje,2.760.000,13.12.2018,168.0,Emlakçıdan,3+1,Kurumsal,istanbul,sariyer,uskumrukoy
143,kadınlar denizinde satılık yeni yazlık daire,345.000,13.12.2018,95.0,Emlakçıdan,2+1,Kurumsal,aydin,kusadasi,kadinlar
144,Hak Emlak tan Beyciler 260 M2 Arsa Üstünde 3+2 Dubleks Villa,274.000,13.12.2018,140.0,Emlakçıdan,3+2,Kurumsal,duzce,merkez,beyciler
145,Kuyulukta Dağ Deniz 4+1 Full Yapılı Site İçi Havuzlu Satılık Vil,600.000,13.12.2018,300.0,Emlakçıdan,4+1,Kurumsal,mersinicel,mezitli,kuyuluk
146,Acarkent konaklar manzaralı anahtar teslim BAHÇE DUBLLEKS,4.900.000,13.12.2018,450.0,Emlakçıdan,5+1,Kurumsal,istanbul,beykoz,acarlar
147,KUŞADASINDA AKILLI SİSTEM MÜSTAKİL ÖZEL HAVUZLU VİLLA,1.450.000,13.12.2018,400.0,Emlakçıdan,4+1,Kurumsal,aydin,kusadasi,yavansu
148,BAHÇEŞEHİR SATILIK VİLLA,1.350.000,13.12.2018,420.0,Emlakçıdan,5+2,Kurumsal,istanbul,basaksehir,bahcesehir
149,ULAŞ EMLAK\u0027TAN BAHÇELİ DENİZ MANZARALI DENİZE 100 METRE VİLLA,265.000,13.12.2018,135.0,Emlakçıdan,3+1,Kurumsal,balikesir,ayvalik,kucukkoy
150,SAHRA BİLEN DEN AKFIRAT TEPEÖREN DE KIŞ BAHÇELİ SATILIK VİLLA,1.250.000,13.12.2018,210.0,Emlakçıdan,3+1,Kurumsal,istanbul,tuzla,akfirat
151,BORNOVA YAKAKÖY\u0027 DE 2500 m2 ARSA İÇİNDE EMSALSİZ SATILIK VİLLA,2.550.000,13.12.2018,550.0,Emlakçıdan,5+2,Kurumsal,izmir,bornova,yakakoy
152,DİDİM ALTINKUM\u0027DA SATILIK TAM MÜSTAKİL VİLLA,950.000,13.12.2018,180.0,Emlakçıdan,3+1,Kurumsal,aydin,didim,altinkum
153,"İncek, Ahlatlıbelde Satılık, Müstakil, Harika Lüks Villa, (5+1)",820.000,11.12.2018,280.0,Emlakçıdan,5+1,Kurumsal,ankara,cankaya,ahlatlibel
154,Evka 2\u0027de  satılık  4+1 villa,950.000,13.12.2018,200.0,Emlakçıdan,4+1,Bireysel,izmir,cigli,ahmet
155,Assos\u0027da Denize Sıfır Mavi Behram Sitesinde Satılık Villa,950.000,13.12.2018,140.0,Emlakçıdan,3+1,Kurumsal,canakkale,ayvacik,kozlu
156,DİDİM ALTINKUMDA SATILIK VİLLA ,330.000,13.12.2018,120.0,Emlakçıdan,2+1,Kurumsal,aydin,didim,altinkum
157,İzmir Urla Yenice Mahallesinde Merkezde Satılık 4+1 Lüks Villa,850.000,13.12.2018,195.0,Emlakçıdan,4+1,Kurumsal,izmir,urla,yenice
158,Bodrum Ortakent Satılık Lüks Yazlık,1.355.000,13.12.2018,110.0,Emlakçıdan,3+1,Bireysel,mugla,bodrum,ortakentyahsi
159,KUŞADASI MERKEZDE SATILIK DENİZ MANZARALI VİLLA,700.000,13.12.2018,150.0,Emlakçıdan,3+1,Kurumsal,aydin,kusadasi,bayraklidede
160,Bodrum Yalıkavak\u0027ta Deniz Manzaralı Müstakil Dubleks,800.000,13.12.2018,100.0,Emlakçıdan,2+1,Kurumsal,mugla,bodrum,yalikavak
161,Çeşme Alaçatıda 4+1.sıfır acun ılıcalı komşunuz sat.villa,2.645.000,13.12.2018,380.0,Emlakçıdan,4+1,Kurumsal,izmir,cesme,alacati
162,GÜLENAY EMLAKTAN DÖŞEMEALTINDA 3300M2 ARSADA MÜSTAKİL VİLLA,1.350.000,13.12.2018,450.0,Emlakçıdan,5+1,Kurumsal,antalya,dosemealti,altinkale
163,"MESA KORUDA FUL YAPILI,YENİ TARZ,KÖŞE,FUL BAKIMLI,350 M2,TAPULU",1.800.000,13.12.2018,450.0,Emlakçıdan,5+2,Kurumsal,ankara,cankaya,koru
164,TURGUTREİS YAKAARASINDA SATILIK 3+1 TEK KATLI VİLLA,600.000,13.12.2018,165.0,Emlakçıdan,3+1,Kurumsal,mugla,bodrum,turgutreis
165,UMUTPARK SİTESİ GÖLBAŞI SİTE İÇİ İÇİ YAPISIZ ( NATAMAM ) VİLLA,550.000,13.12.2018,500.0,Emlakçıdan,5+2,Kurumsal,ankara,golbasi,bahcelievler
166,İzmir Urla Çeşmealtında Havuzlu Site İçerisinde Satılık 3+1Villa,1.500.000,13.12.2018,160.0,Emlakçıdan,3+1,Kurumsal,izmir,urla,guvendik
167,DİDİM AKBÜK\u0027TE SİTE İÇERİSİNDE 3+1 İKİZ VİLLA ,565.000,13.12.2018,150.0,Emlakçıdan,3+1,Kurumsal,aydin,didim,akbuk
168,DOĞUŞTAN TURGUTREİS BAHÇELİEVLERDE DOĞA İÇİNDE SIFIR 3+1 VİLLA,800.000,13.12.2018,130.0,Emlakçıdan,3+1,Kurumsal,mugla,bodrum,turgutreis
169,İzmir Urla Zeytinalanında Deniz Man. Satılık 5+1 Fourleks Villa,790.000,13.12.2018,300.0,Emlakçıdan,5+1,Kurumsal,izmir,urla,zeytinalani
170,FULL MANZARA-SAHİLE YAKIN-OTOPARK-GENİŞ BAHÇE-4+1 FIRSAT VİLLA..,400.000,13.12.2018,180.0,Emlakçıdan,4+1,Kurumsal,aydin,kusadasi,kadinlar
171,DENİZE 150m MESAFEDE BODRUM TURGUTREİS\u0027TE SATILIK VİLLALAR,1.600.000,13.12.2018,180.0,Emlakçıdan,3+1,Kurumsal,mugla,bodrum,turgutreis
172,ZÜMRÜT DEN PELİTKÖY DE SATILIK 6+1 TRIBLEKS VİLLA*YÜZME HAVUZLU,598.000,13.12.2018,600.0,Emlakçıdan,6+1,Kurumsal,balikesir,burhaniye,pelitkoy
173,Ovacık\u0027ta Satılık 5+1 Triplex Müstakil Villa,990.000,13.12.2018,165.0,Emlakçıdan,5+1,Kurumsal,mugla,fethiye,oludeniz
174,SEZGİN KARTAL...ÇEŞME MÜSTAKİL HAVUZLU KÖŞE KONUMDA ÖZEL VİLLA,1.400.000,13.12.2018,250.0,Emlakçıdan,3+1,Kurumsal,izmir,cesme,ciftlik
175,SEZGİN KARTAL ALAÇATI HACIMEMİŞ KÖYİÇİNE YAKIN HAVUZLU TAŞ VİLLA,2.750.000,13.12.2018,300.0,Emlakçıdan,5+1,Kurumsal,izmir,cesme,alacati
176,Sariyer Maden\u0027de aktiviteli sitede 5+1 boğaz manzaralı lüks vill,4.500.000,13.12.2018,350.0,Emlakçıdan,5+2,Kurumsal,istanbul,sariyer,maden
177,ACLASS\u0027DAN SITELERDE ACIL SATILIK MANZARALI-BAHÇELİ FIRSAT VİLLA,319.000,13.12.2018,185.0,Emlakçıdan,3+1,Kurumsal,aydin,kusadasi,karaova
178,Beykoz Ajans tan Panoramik Boğaz Manzaralı Tripleks Villa ,7.500.000,13.12.2018,450.0,Emlakçıdan,5+1,Kurumsal,istanbul,beykoz,pasabahce
179,Istanbul da Ultra Lüks Müstakil Villa,7.200.000,13.12.2018,473.0,Emlakçıdan,5+2,Kurumsal,istanbul,uskudar,mehmet
180,ELİT GAYRİMENKUL\u0027DEN MARENEGRO\u0027DA ORMAN MANZARALI VİLLA,4.450.000,13.12.2018,288.0,Emlakçıdan,4+1,Kurumsal,istanbul,sariyer,kumkoy
181,GÜRE SSK MEVKİNDE SATILIK DENİZE 150 METRE TRİPLEKS VİLLA,750.000,13.12.2018,150.0,Emlakçıdan,3+1,Kurumsal,balikesir,edremit,camlibel
182,"LEVENT\u0027TEN GÖLBAŞI\u0027NDA ŞEHİRDE, SİTEDE 5+2 BAHÇELİ VİLLA",780.000,13.12.2018,310.0,Emlakçıdan,5+2,Kurumsal,ankara,golbasi,bahcelievler
183,Zekeriyaköy\u0027de 3+1 ufku açık köşe konumlu 0 villa,1.200.000,13.12.2018,180.0,Emlakçıdan,3+1,Kurumsal,istanbul,sariyer,zekeriyakoy
184,Demka \u0027dan Alaçatı Merkez de Müstakil Havuzlı 4+1 ,1.650.000,13.12.2018,110.0,Emlakçıdan,4+1,Kurumsal,izmir,cesme,alacati
185,STARTKEY MAYA\u0027DAN URLA ZEYTİNALANI\u0027NDA SATILIK VİLLA,950.000,13.12.2018,340.0,Emlakçıdan,4+1,Kurumsal,izmir,urla,zeytinalani
186,ÖZKAN GAYRİMENKUL ŞİLE ÇAVUŞ MAH SATILIK VİLLA 2+1 HAVUZLU,1.080.000,13.12.2018,130.0,Emlakçıdan,2+1,Kurumsal,istanbul,sile,cavus
187,SARIMSAKLI DA ULAŞ EMLAK\u0027TAN BAHÇELİ EŞYALI SÜPER VİLLA,425.000,13.12.2018,155.0,Emlakçıdan,3+1,Kurumsal,balikesir,ayvalik,kucukkoy
188,ALTINOLUK DENİZ TARAFINDA SATILIK 3+1 LÜKS VİLLALAR DENİZE 200MT,600.000,13.12.2018,140.0,Emlakçıdan,3+1,Kurumsal,balikesir,edremit,altinoluk
189,ÖZKAN GAYRİMENKUL KUMBABA\u0027DA SATILIK VİLLA HAVUZLU SIFIR 5+1,1.350.000,13.12.2018,230.0,Emlakçıdan,5+1,Kurumsal,istanbul,sile,kumbaba
190,MAJÖR GAYRİMENKUL\u0027den ARSUZ BAŞAK SİTESİN\u0027de SATILIK VİLLA,410.000,13.12.2018,170.0,Emlakçıdan,3+1,Kurumsal,hatay,iskenderun,pirireis
191,"ÖZEL HAVUZLU YERDEN ISITMA,JAKUZİLİ,MÜSTAKİL 4+1 AKILLI VİLLA",1.750.000,13.12.2018,270.0,Emlakçıdan,4+1,Kurumsal,aydin,kusadasi,yavansu
192,AÇIKEL\u0027DEN ÇEŞME ÇİFTLİK\u0027DE SATILIK VİLLA,2.850.000,13.12.2018,520.0,Emlakçıdan,4+1,Kurumsal,izmir,cesme,ciftlik
193,Beykoz Konakları köşe konum kapalı garajlı bahçeli A konak,10.000.000,13.12.2018,550.0,Emlakçıdan,5+1,Kurumsal,istanbul,beykoz,acarlar
194,VILLA V.I.PTEN SAHİLEVLERİNDE MALİKANE,12.000.000,13.12.2018,1320.0,Emlakçıdan,8+2,Kurumsal,izmir,narlidere,sahilevleri
195,ACARKENT Konaklar manzaralı havuzlu geniş düz bahçeli modern BR,11.000.000,13.12.2018,650.0,Emlakçıdan,6+2,Kurumsal,istanbul,beykoz,acarlar
196,ALKENT 2000 ÇAMLICA SİTESİN\u0027DE SOPHISTICA TİPİ LÜKS VİLLA,7.875.000,13.12.2018,654.0,Emlakçıdan,6+1,Kurumsal,istanbul,buyukcekmece,alkent
197,"Urla - Zeytinalanı\u0027nda, harika bir sitede, 5+1, 250 m2 villa!!",1.500.000,13.12.2018,250.0,Emlakçıdan,5+1,Kurumsal,izmir,urla,kalabak
198,DİDİM SATILIK 3+1 VİLLA TRİPLEKS BAHÇELİ SIFIR KALİTE EFELER MH.,430.000,13.12.2018,90.0,Emlakçıdan,2+1,Kurumsal,aydin,didim,efeler
199,Demka\u0027dan Urla Kekliktepe\u0027de Natamam Site İçerisinde Villa ,2.750.000,13.12.2018,315.0,Emlakçıdan,4+2,Kurumsal,izmir,urla,yenice
200,REMAX ALLURADAN UĞURLUDA ACİL SATILIK TAŞ VİLLA,550.000,13.12.2018,200.0,Emlakçıdan,4+1,Bireysel,trabzon,ortahisar,ugurlu
201,Büyükçekmece Türkoba da 1000m2 Arsa İçinde Satılık Villa,750.000,13.12.2018,250.0,Emlakçıdan,4+1,Kurumsal,istanbul,buyukcekmece,turkoba
202,SARIMSAKLI MERKEZDE 5+1 DENİZE YAKIN 4 KATLI SÜPER VİLLA,285.000,13.12.2018,200.0,Emlakçıdan,5+1,Kurumsal,balikesir,ayvalik,kucukkoy
203,Turyaptan uygun fiyata frezya tipi orman manzaralı satılık villa,3.900.000,13.12.2018,369.0,Emlakçıdan,5+1,Kurumsal,istanbul,sariyer,zekeriyakoy
204,ALTINOLUK SATILIK DENİZE 400 METRE 4+1 DENİZ MANZARALI VİLLA,620.000,13.12.2018,165.0,Emlakçıdan,4+1,Kurumsal,balikesir,edremit,altinoluk
205,Güzelbahçe De 5+1 Sıfır Havuzlu Uygun Acil Satılık Villa.,900.000,13.12.2018,210.0,Emlakçıdan,5+1,Bireysel,izmir,guzelbahce,yelki
206,İzmir Urla Zeytinalan\u0027da Deniz Man. Satılık 5+1 Fourleks Villa,690.000,13.12.2018,203.0,Emlakçıdan,5+1,Kurumsal,izmir,urla,zeytinalani
207,SOĞUKSU\u0027DA KORUKÖY\u0027DE SATILIK 6+1,900.000,13.12.2018,250.0,Emlakçıdan,6+1,Kurumsal,trabzon,ortahisar,soguksu
208,ELİT GAYRİMENKUL\u0027DEN SOSYAL TESİSLİ SİTE İÇİNDE VİLLA,1.550.000,13.12.2018,320.0,Emlakçıdan,5+2,Kurumsal,istanbul,sariyer,zekeriyakoy
209,Zekeriyaköy Merkezde ve Manzaralı  Acil Satılık Fırsat Fiyatlı Villa,1.150.000,13.12.2018,200.0,Emlakçıdan,4+1,Kurumsal,istanbul,sariyer,zekeriyakoy
210,ÖZKAN GARİMENKUL ŞİLE KUMBABA SATILIK MÜSTAKİL SIFIR YAZ-KIŞ,950.000,13.12.2018,150.0,Emlakçıdan,3+1,Kurumsal,istanbul,sile,cavus
211,AYVALIKDA SÜPER LÜKS MÜSTAKİL VİLLA-AYVALIK YILMAZ EMLAK,1.350.000,13.12.2018,500.0,Emlakçıdan,5+2,Kurumsal,balikesir,ayvalik,ali
212,DİDİM AKBÜK\u0027DE 4+1 TAŞ EV Favorilerime Ekle Yazdır,1.300.000,13.12.2018,155.0,Emlakçıdan,3+1,Kurumsal,aydin,didim,akbuk
213,Dalamanda satılık tripleks villa ,500.000,13.12.2018,220.0,Emlakçıdan,4+1,Kurumsal,mugla,dalaman,karacali
214,ELİT GAYRİMENKUL\u0027DEN SİTE İÇİNDE MUHTEŞEM KONAK,8.250.000,13.12.2018,550.0,Emlakçıdan,7+2,Kurumsal,istanbul,sariyer,demirci
215,ÇENGELKÖY      de İKİ-EL den ATA-2 DE İYİ KONUMDA TRİPLEKS VİLLA,1.675.000,13.12.2018,230.0,Emlakçıdan,4+2,Bireysel,istanbul,uskudar,cengelkoy
216,"Urla\u0027da, site içersinde, SIFIR, 200 m2, 4+1 villa!!!",1.450.000,13.12.2018,250.0,Emlakçıdan,4+1,Kurumsal,izmir,urla,ataturk
217,3YAŞINDA BAHÇELİ TRİBLEX VİLLA ,850.000,13.12.2018,330.0,Sahibinden,7+1,Bireysel,tokat,merkez,bahcelievler
218,Istanbul Çengelköyde Ultra Lüks Harika Villalar,7.200.000,13.12.2018,448.0,Emlakçıdan,5+2,Kurumsal,istanbul,uskudar,mehmet
219,ÇEŞME ALAÇATIDA 4+1 SIFIR SATILIK VİLLA 360M2 KULLANIMLI HAVUZLU,2.445.000,13.12.2018,180.0,Emlakçıdan,4+1,Kurumsal,izmir,cesme,alacati
220,ALAÇATI ÇAMLIK YOLDA SATILIK 4+2 SIFIR TRİPLEKS VİLLA ,2.250.000,13.12.2018,190.0,Emlakçıdan,4+2,Kurumsal,izmir,cesme,alacati
221,GEMLİK KURSUNLU\u0027DA DENİZ MANZARALI SATILIK VİLLA,1.650.000,13.12.2018,850.0,Emlakçıdan,7+2,Kurumsal,bursa,gemlik,kursunlu
222,GÜRE SSKDA SATILIK DENİZE 2.EV KONUMUNDA 2+1 VİLLA,635.000,13.12.2018,110.0,Emlakçıdan,2+1,Kurumsal,balikesir,edremit,camlibel
223,BOLU DAĞ-KENT MERKEZİ KONUMDA C TİPİ VİLLA SATILIKTIR,375.000,13.12.2018,200.0,Emlakçıdan,4+1,Bireysel,bolu,merkez,dagkent
224,ELİT SİTEDE HAVUZLU OTOPARKLI DENİZE SIFIR TRİPLEKS VİLLA,1.170.000,13.12.2018,100.0,Emlakçıdan,5+1,Kurumsal,tekirdag,suleymanpasa,degirmenalti
225,ÖZKAN GAYRİMENKUL ŞİLE AHMETLİ SATILIK MÜSTAKİL VİLLA,550.000,13.12.2018,145.0,Emlakçıdan,3+1,Kurumsal,istanbul,sile,ahmetli
226,ÇAYYOLU YAŞAMKENT NAKKAŞ VİLLALARIN\u0027DA FULL YAPILI!! ,900.000,13.12.2018,460.0,Emlakçıdan,5+2,Bireysel,ankara,cankaya,yasamkent
227, T dağ Ergene Kırkgöz Mah Satılık Villa 5+1,300.000,13.12.2018,187.0,Emlakçıdan,5+1,Kurumsal,tekirdag,ergene,kirkgoz
228,ÇAYYOLU ANADOLU 12 SİTESİNDE MASRAFSIZ VİLLA,625.000,13.12.2018,210.0,Emlakçıdan,4+1,Kurumsal,ankara,cankaya,prof
229,Bodrum Yalıkavak\u0027ta Denize 500 Mt Havuzlu Satılık Müstakil Villa,1.250.000,13.12.2018,170.0,Emlakçıdan,3+1,Kurumsal,mugla,bodrum,yalikavak
230,"SARIYER\u0027DE, ELİT SİTEDE, MANZARALI BAHÇELİ, HAVUZLU, ÖZEL, VİLLA",13.200.000,13.12.2018,650.0,Emlakçıdan,6+1,Kurumsal,istanbul,sariyer,buyukdere
231,DENİZLİ ŞİRİNKÖY DE PATRONUMUZDAN SATILIK LÜX VİLLA ,1.850.000,13.12.2018,611.0,Emlakçıdan,7+1,Kurumsal,denizli,merkez,sirinkoy
232,TURYAP BODRUM\u0027DAN BİTEZDE SATILIK DENİZ MANZARALI VİLLA ! ,1.650.000,13.12.2018,180.0,Emlakçıdan,3+1,Kurumsal,mugla,bodrum,bitez
233,Hekimköy sitesinde işyerine uygun çok ÖZEL bir villa,5.695.000,13.12.2018,850.0,Emlakçıdan,8+2,Kurumsal,ankara,cankaya,mutlukent
234,DOĞA İLE İÇ İÇE HAVUZLU TEK MUSTAKİL 4+1 DEĞERİNİN ALTINDA,435.000,13.12.2018,300.0,Emlakçıdan,4+1,Kurumsal,aydin,kusadasi,sogucak
235,ULAŞ EMLAK\u0027TAN HAVUZLU DENİZ MANZARALI EŞYALI 3+1 VİLLA,265.000,13.12.2018,135.0,Emlakçıdan,3+1,Kurumsal,balikesir,ayvalik,kucukkoy
236,Bodrum Güllük Deniz Manzaralı Satılık Villa ,650.000,13.12.2018,105.0,Emlakçıdan,2+1,Kurumsal,mugla,milas,gulluk
237,Alaçatı Gayrimenkul\u0027den Ilıca Plajına yakın villa.,725.000,13.12.2018,90.0,Emlakçıdan,2+1,Kurumsal,izmir,cesme,ilica
238,DİKİLİ KABAKUM MEV.YAPIM AŞAMASI DEVAM EDEN SATILIK LUX VİLLALAR,550.000,13.12.2018,300.0,Emlakçıdan,4+1,Kurumsal,izmir,dikili,kabakum
239,Bağlıca Güvenlikli Havuzlu Sitede Satılık Villa.. IRMAK GYD,1.150.000,13.12.2018,350.0,Emlakçıdan,5+2,Kurumsal,ankara,etimesgut,baglica
240,ÖZKAN GAYRİMENKUL ŞİLE KUMBABA SİTEDE HAVUZLU 2+1 VİLLA,545.000,13.12.2018,120.0,Emlakçıdan,2+1,Kurumsal,istanbul,sile,kumbaba
241,Bodrum Güllük Satılık 3+1 villa ,385.000,13.12.2018,135.0,Emlakçıdan,3+1,Kurumsal,mugla,milas,gulluk
242,TURYAP\u0027TAN 5+2 SİTE İÇİ FULL EXTRALI KAÇMAZZZ KELEPİR VİLLA!!!,760.000,13.12.2018,500.0,Emlakçıdan,5+2,Kurumsal,adana,cukurova,karahan
243,  Kemalpaşa Yukarı Kızılca\u0027da 2100 m2 İçinde Satılık Lüks Villa,800.000,13.12.2018,2100.0,Emlakçıdan,5+1,Kurumsal,izmir,kemalpasa,yukarikizilca
244,BAHÇELİEVLER  de İKİ-EL DEN  ATA-2 DE İYİ KONUMDA TRİPLEKS VİLLA,1.675.000,13.12.2018,230.0,Emlakçıdan,4+2,Bireysel,istanbul,uskudar,bahcelievler
245,HAKANOĞLU GROUP\u0027TAN ÇANDARLIDA SATILIK VİLLA PROJESİ,3.000.000,13.12.2018,200.0,Emlakçıdan,6+1,Kurumsal,izmir,dikili,candarli
246,Muğla Dalaman Karaçalı Mevkii Triplex Villa Ref.Kodu4052,830.000,13.12.2018,300.0,Emlakçıdan,4+1,Kurumsal,mugla,dalaman,karacali
247,"FIRSAT,DENİZE YÜRÜYÜŞ MESAFESİNDE,TASARIM MİMARİ,MANZARALI VİLLA",695.000,13.12.2018,125.0,Emlakçıdan,3+1,Kurumsal,mugla,bodrum,gumusluk
248,KARASU REMAXTAN KOCAALİDE HAVUZLU SİTE İÇİNDE MÜSTAKİL 3+1 VİLLA,370.000,13.12.2018,180.0,Emlakçıdan,3+1,Kurumsal,sakarya,kocaali,yali
249,"Çatalca Çakıl Mahallesinde Satılık 4,350m2 İçinde Villa",1.500.000,13.12.2018,4350.0,Emlakçıdan,3+1,Bireysel,istanbul,catalca,cakil
250,Sariyer Yeniköy\u0027de pirestijli sitede 6+2 manzaralı müstakil vil,20.000.000,13.12.2018,600.0,Emlakçıdan,6+2,Kurumsal,istanbul,sariyer,yenikoy
251,Halk Bankası\u0027ndan Satılık BALIKESİR VİLLA - DUBLEKS,200.000,13.12.2018,157.0,Bankadan,4+1,Bireysel,balikesir,edremit,kizilkecili
252,GÜZELBAHÇE SON DURAKTA ÜÇ CEPHESİ AÇIK BAKIMLI İKİZ VİLLA,575.000,13.12.2018,180.0,Emlakçıdan,4+1,Bireysel,izmir,guzelbahce,ataturk
253,ÖZKAN GAYRİMENKUL ŞİLE SATILIK NATAMAM VİLLA 420 M2 ARSADA,420.000,13.12.2018,180.0,Emlakçıdan,3+2,Kurumsal,istanbul,sile,kumbaba
254,BOĞAZİÇİ Acarkent ikiye bölünmüş bahçeli özel sokakta B villa,5.500.000,13.12.2018,600.0,Emlakçıdan,6+2,Kurumsal,istanbul,beykoz,acarlar
255,SEZGİN KARTAL...ÇEŞME ÇİFTLİKKÖY MÜSTAKİL HAVUZLU MODERN VİLLA,1.350.000,13.12.2018,250.0,Emlakçıdan,4+1,Kurumsal,izmir,cesme,ciftlik
256,"Güzelbahçe\u0027de, SIFIR, müstakil, 350 m2, 6+1, havuzlu villa!!!",2.300.000,13.12.2018,380.0,Emlakçıdan,6+1,Kurumsal,izmir,guzelbahce,yelki
257,ÜMİTKÖY BERİL SİTESİ\u0027NDE SATILIK VİLLA,890.000,13.12.2018,180.0,Emlakçıdan,4+1,Bireysel,ankara,cankaya,umit
258,Ayvagediği Yaylası Merkez Sülüklüde Satılık Sıfır Dublex Villa,310.000,13.12.2018,160.0,Emlakçıdan,4+1,Kurumsal,mersinicel,toroslar,ayvagedigi
259,ITP\u0027DEN GÜZELBAHÇE\u0027DE SATILK 4+1 SIFIR VİLLA,1.600.000,13.12.2018,300.0,Emlakçıdan,4+1,Kurumsal,izmir,guzelbahce,maltepe
260,KARTAL KAYA YOLU ÜZERİNDE SATILIK TRİPLEX MÜSTAKİL VİLLA,550.000,13.12.2018,180.0,Emlakçıdan,4+1,Kurumsal,bolu,merkez,kindira
261,RİVA\u0027DA MERKEZİ DURUMDA SİTE İÇERİSİNDE SATILIK DUBLEX VİLLA,980.000,11.12.2018,140.0,Emlakçıdan,3+1,Kurumsal,istanbul,beykoz,riva
262,Turyap Alaçatıdan Elit Site İçi Satılık 4+1 Lux Köşe Villa,1.900.000,11.12.2018,150.0,Emlakçıdan,4+1,Kurumsal,izmir,cesme,alacati
263,KUŞADASI CİHAN SİTESİNDE 2+1 SATILIK BAHÇELİ TRİPLEKS..,275.000,10.12.2018,140.0,Emlakçıdan,2+1,Kurumsal,aydin,kusadasi,kadinlar
264,Uskumruköy\u0027de 280m2 Havuzlu 6+1 Satılık Sıfır Tripleks Villa B-2,3.115.000,06.12.2018,280.0,Emlakçıdan,6+1,Kurumsal,istanbul,sariyer,uskumrukoy
265,GÖLBAŞI NESİBE AYDIN YANI 4+1 YENİ SİTEİÇİ VİLLA ZET GROUP\u0027DAN,820.000,12.12.2018,220.0,Emlakçıdan,4+1,Bireysel,ankara,golbasi,karsiyaka
266,HAVUZLU GÜVENLİKLİ SİTEDE LÜKS DÖŞENMİŞ SATILIK VİLLA,2.050.000,06.12.2018,475.0,Emlakçıdan,7+1,Kurumsal,antalya,muratpasa,guzeloba
267,ÖZKAN GAYRİMENKUL ŞİLE KUMBABA SATILIK VİLLA SİTEDE HAVUZLU,780.000,07.12.2018,200.0,Emlakçıdan,4+1,Kurumsal,istanbul,sile,kumbaba
268,"GÖLBAŞI UMUT PARK SİTESİN DE GÖL MANZARALI,TERASLI SATILIK VİLLA",1.300.000,11.12.2018,500.0,Emlakçıdan,6+2,Kurumsal,ankara,golbasi,bahcelievler
269,ÖZKAN GAYRİMENKUL ŞİLE KUMBABA SATILIK VİLLA MÜSTAKİL,1.300.000,09.12.2018,200.0,Emlakçıdan,4+1,Kurumsal,istanbul,sile,kumbaba
270,Muğla Merkez Menteşe Ortaköy de Satılık Triplex Villa,975.000,11.12.2018,300.0,Sahibinden,51+1,Bireysel,mugla,mentese,ortakoy
271,TÜRKKONUTTA ÖNÜ KAPANMAZ SİTE İÇİNDE LÜKS YAPILI KÖŞE VİLLA,599.000,07.12.2018,250.0,Emlakçıdan,5+1,Kurumsal,ankara,cankaya,dodurga
272,ARMA KONAKLARINDA İSKANI ALINMIŞ KULLANIMA HAZIRSATILIK 4+1VİLLA,830.000,12.12.2018,230.0,Sahibinden,4+1,Bireysel,yalova,merkez,baglarbasi
273,BAHÇEŞEHİR 2 KISIM BOĞAZKÖY SATILIK VİLLA...POLAT EMLAK\u0027dan,795.000,11.12.2018,360.0,Emlakçıdan,5+2,Kurumsal,istanbul,basaksehir,bahcesehir
274,BİZİM EMLAK PENDİK SAPAN BAĞLARINDA VİLLA,1.150.000,09.12.2018,200.0,Emlakçıdan,4+1,Bireysel,istanbul,pendik,sapan
275,ÇAYYOLU MERKEZ\u0027DE SATILIK ASANSÖRLÜ LÜKS VİLLA,1.539.000,10.12.2018,440.0,Emlakçıdan,7+2,Kurumsal,ankara,cankaya,cayyolu
276,BORSEM\u0027DEN BEYSUKENT\u0027DE YENİLENMİŞ SATILIK VİLLA,1.600.000,10.12.2018,400.0,Emlakçıdan,5+2,Kurumsal,ankara,cankaya,mutlukent
277,Altınoluk Narlı Altında Muhteşem Manzaralı Satılık 3+1 Tripleks,425.000,12.12.2018,180.0,Emlakçıdan,3+1,Kurumsal,balikesir,edremit,altinoluk
278,BAHÇEŞEHİR 2.KISIM BOĞAZKÖY\u0027DE SATILIK VİLLA...POLAT EMLAK\u0027dan,950.000,10.12.2018,360.0,Emlakçıdan,5+2,Kurumsal,istanbul,basaksehir,bahcesehir
279,Uskumruköy Sitede 198 m2 Nisan Teslim Satılık Tripleks Villa C-1,2.310.000,08.12.2018,198.0,Emlakçıdan,3+1,Kurumsal,istanbul,sariyer,uskumrukoy
280, BURSA NİLÜFER KAYAPA\u0027DA SATILIK TRİPLEKS VİLLA,900.000,12.12.2018,300.0,Emlakçıdan,5+2,Kurumsal,bursa,nilufer,kayapa
281,AİLE EMLAKTAN SATILIK DENİZ MANZALI VİLLA,2.000.000,13.12.2018,350.0,Emlakçıdan,4+3,Kurumsal,istanbul,buyukcekmece,pinartepe
282,Narlıderenin En Güzel Yerinde Deniz Ve Doğa Manzaralı 5+2 Villa,2.300.000,10.12.2018,420.0,Emlakçıdan,5+2,Kurumsal,izmir,narlidere,limanreis
